@id,accessibility,amenity,boundary_type:Ward_boundary,building:levels,building:material,building:roof,contact:address,contact:phone,education:curriculum,education:exam_center,education:extra_drama,education:extra_music,education:extra_scouts,education:extra_sports,education:fees,education:gender_type,education:government_registered,education:management_committee,education:program_counselling,education:program_feeding,education:program_sanitary_towel,education:pta,education:students,education:teachers,education:teachers_female,education:teachers_male,education:teachers_trained,education:tsc_employed,education:type,electricity:operational_status,image:classroom,image:compound,image:other,image:outside,is_in:constituency,is_in:estate,is_in:ward,name,official_name,operational_status:electricity,operator:name,operator:type,place:village,polling_station:accessibility,polling_station:election_year,polling_station:nearest_health_centre,polling_station:nearest_police_station,polling_station:registered_voters,polling_station:source,polling_station:type_description,toilet:present,lon,lat,contact:email,education:fees_level4,education:fees_level5,education:program_orphans,education:student_age_range,education:students_female,education:students_male,opening_hours,education:boarding,education:fees_level1,education:fees_level2,education:fees_level3,education:program_counseling,education:program_other,education:program_special_needs,education:program_sports,education:staff_female,education:staff_male,media:video_device_number,media:video_number,operational_status,education:fees_optional,education:school_head,image,is_in:village,operator:description,polling_station:type,education:description,education:fees_sponsored,source,education:exam_affiliate,education:teachers_untrained,education:fees_level6,media:camera_device_number,media:camera_number,education:program_scouting,education:program_description,education:extra_other,education:student_female,education:student_male,education:program_computers,description,station:type_description,education:teachers_tsc,designation,security:gbv_support,toilet:arranged_name,education:program_specialneeds,boundary_type:Constituency_boundary,polling_station:election_year_2,registered_voters,building,fee,operational_status_2,education:fee,toilets:for:female,toilets:for:male,toilets:for:teacher,toilets:handwashing,education:bom_employed,education:male,toilets,education:committees,health_facility:referals,medical_service:psychosocial_support_counselling,medical_staff:counsellor,medical_staff:description,note,contact:website,addr:postcode,education:fee_level,website,operator,education:accessibility,education:management_commitee,education:program_WASH,education:program_handwashing,education:program_rain,education:student_disable,safe_place:acessible,safe_place:compound,safe_place:protected/secure,safe_place:school,security:description,social_facility,education:nemis_code,image:sign_post,toilet:female,toilet:handwashing,toilet:male,toilet:teachers,water:source,Music,building:classrooms,education:fees_admission,education:fees_exam,education:fees_lunch,education:fees_per_year,education:fees_trip,education:government_grants,education:operate_as,toilets:female,toilets:male,toilets:teachers
node/2935256799,big_vehicles,school,,,ironsheets,ironsheets,P.O BOx 14381-00100,0720207880,8_4_4,,,,,,4500,mixed,mgcsd,yes,,,,,14,1,1,,,,primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/St.%20Ann%20Children%20Center/class.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/St.%20Ann%20Children%20Center/name.JPG,,,,,St Anne Children Centre,,,St Anne Children Centre,cbo,Gatwekera,,,,,,,,arranged,36.7861306,-1.314932,judith.katile@yahoo.com,1500,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pee poo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2935262132,foot,school,,1,ironsheets,ironsheets,,0722654544,8_4_4,,yes,yes,yes,yes,4500,mixed,mgcsd,yes,yes,fees,yes,yes,270,,,,,,primary,often,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Fafu%20Educational%20Center/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Fafu%20Educational%20Center/back.JPG,,,,Facing The Future Educational Centre,,,Facing The Future,cbo,Mashimoni,,,,,,,,yes,36.7918809,-1.3099748,simeonajijo@gmail.com,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2935262133,foot,school,,0,mud,ironsheets,,0710737249,8_4_4,,,,,,2700,mixed,mgcsd,,,no,,,40,2,2,0,1,,pre_primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Happy%20Kids%20Center/kids%202.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Happy%20Kids%20Center/kids.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Happy%20Kids%20Center/building.JPG,,,,Happy Kids ECD,,,Loice,private,Mashimoni,,,,,,,,yes,36.7918962,-1.3096989,,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2935262134,foot,school,,ground,mud,ironsheets,"P O Box 5498 -00200, Nairobi",0716062326,8_4_4,,,,,,900,mixed,mgcsd,,yes,no,,no,57,2,2,0,2,,pre_primary,never,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Friends%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Friends%20School/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Friends%20School/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Friends%20School/gate.JPG,,,,Mashimoni Friends ECD,MASHIMONI FRIENDS PRI. SCH,,Lilian Agine,private,Mashimoni,,,,,,,,yes,36.7915703,-1.3095962,,,,,,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2935485237,small_cars,school,,1,ironsheets,ironsheets,"P O Box 48905 - 00100, Nairobi",0721176444,8_4_4,,,yes,,yes,3600,mixed,mgcsd,yes,yes,fees,yes,yes,159,8,3,5,3,,primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Hope%20Restoration%20Center/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Hope%20Restoration%20Center/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Hope%20Restoration%20Center/class%202.JPG,,,,,Hope Restoration Centre Kenya,HOPE RESTORATION PRI SCH,,Hope Restoration Centre Kenya,religious,Mashimoni,,,,,,,,yes,36.7929766,-1.3117022,hoperescentre@gmail.com,,,,,75,87,,,,,,,,,,,,,,,,,,,,,,,,Hoyik Educational centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2935485238,small_cars,school,,1,wood,ironsheets,"P O Box 21188 -00509, Nairobi",0712962883,8_4_4,yes,,,,,23800,mixed,moe,yes,yes,fees,yes,yes,138,10,4,6,5,,secondary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/John%20Paul%20II%20Mixed%20Secondary%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/John%20Paul%20II%20Mixed%20Secondary%20School/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/John%20Paul%20II%20Mixed%20Secondary%20School/building%202.JPG,,,,,John Paul II Secondary School,JOHN PAUL MIXED SEC SCH,,Catholic Church Kibera Laini Saba,religious,Mashimoni,,,,,,,,yes,36.7930846,-1.3118847,,,,,,66,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941807997,foot,school,,ground,ironsheets,ironsheets,"P O Box 19550 -00202, Nairobi",0724035619,8_4_4,,,,,,,mixed,mgcsd,yes,,fees,,,97,5,5,0,5,,pre_primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Kibera%20Pefa%20Academy/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Kibera%20Pefa%20Academy/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Kibera%20Pefa%20Academy/teacher.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Kibera%20Pefa%20Academy/sign%20post.JPG,,,,All Nations PEFA Academy,,,All Nations PEFA,religious,Mashimoni,,,,,,,,yes,36.7909721,-1.3102358,,7200,,,,54,43,,,6300,6300,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941807998,big_vehicles,school,,0,mud,ironsheets,"P O Box 52 - 0507, Nairobi",0722489177,8_4_4,,,,,,,mixed,mgcsd,yes,,other,,yes,245,8,7,1,3,,primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Cheery%20Education%20Center/class.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Cheery%20Education%20Center/teacher.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Cheery%20Education%20Center/gate%201.JPG,,,,Cherry Children Education Centre,,,Cherry Children Education Centre,ngo,Mashimoni,,,,,,,,yes,36.7910664,-1.3110697,info@cherrycentre.org,4500,,,,141,104,,,5400,5400,5400,,,,,,,,,,"trip:500, graduation:300,exam:100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941807999,foot,school,,2,cement_block,ironsheets,,0721313848,8_4_4,,,,,,,mixed,mgcsd,,,no,,,20,2,2,0,2,,pre_primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Children%20Center/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Children%20Center/sign%20post.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Mashimoni%20Children%20Center/building.JPG,,,,,Mashoni Children Centre,,,Mashoni Children Centre,cbo,Mashimoni,,,,,,,,yes,36.7912879,-1.3097697,,,,,,12,8,,,1500,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941808000,foot,school,,ground,mud,ironsheets,"P O Box 2355 - 00202, Nairobi",0724759396,8_4_4,,,,,,5850,mixed,mgcsd,yes,,yes,,yes,81,5,3,2,0,,primary,never,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Transform%20Hope%20Center%20Primary%20School/class%202.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Transform%20Hope%20Center%20Pre%20School/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Transform%20Hope%20Center%20Pre%20School/kids.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Transform%20Hope%20Center%20Primary%20School/building.JPG,,,,Tranform Center,,never,Patrick Ambasa,private,Mashimoni,,,,,,,,no,36.7903039,-1.3106177,transformfaithhope@gmail.com,,,yes,3-9yrs,38,32,Mo-Fr 08:30-15:30,,,,,yes,,,,1,1,8,1,operational,,,,,,,,,,,2,,,,,,,,,,,,,,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2950176593,big_vehicles,school,,0,cement_block,asbestos,"P O Box 8916-00100, Nairobi",0728451723,8_4_4,,,,yes,yes,,mixed,yes,yes,,fees,,yes,10,1,1,0,1,0,pre_primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Kids%20Zone%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Kids%20Zone%20School/compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Kids%20Zone%20School/gate.JPG,,,,Kids Zone School,,,Naomi Owino,private,Olympic,,,,,,,,yes,36.7786981,-1.3146538,kidszone2008@yahoo.com,,,,,5,5,,,6000,6000,4500,,,,,,,,,,"Trip,2100",Naomi Owino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2950176594,big_vehicles,school,,0,ironsheets,ironsheets,,0733586084,8_4_4,,,,,yes,0,mixed,,,,sponsored,,,80,4,4,0,4,0,pre_primary,always,,,,,,,,Kings Kid Kindergarten,,,Mercy,private,Olympic,,,,,,,,yes,36.7788686,-1.3152087,,,,,,42,38,,,,,,,,,,,,,,,,Mercy,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2950176596,big_vehicles,school,,0,cement_block,asbestos,"P O Box 54112-00200, Nairobi",0722731984,8_4_4,,,,,yes,9000,mixed,yes,yes,yes,fees,,yes,19,3,3,0,2,0,pre_primary,never,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20Achievers%20Preparatory%20School/Class%202.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20Achievers%20Preparatory%20School/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20Achievers%20Preparatory%20School/Gate.JPG,,,,The Great Achievers Preparatory School,,,Buluma Protase,cbo,Karanja,,,,,,,,yes,36.785278,-1.3118229,bulumanoprotase@yahoo.com,,,,,11,8,,,,,,,,,,,,,,,"Trip,700",Buluma Protase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2951976091,big_vehicles,school,,0,cement_block,asbestos,"P O Box 20136-00200, Nairobi",0712858474,8_4_4,,,,,yes,0,mixed,yes,,yes,sponsored,,,16,1,1,0,1,0,pre_primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Angels%20of%20Hope%20Kibera/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Angels%20of%20Hope%20Kibera/compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Angels%20of%20Hope%20Kibera/sign%20post.JPG,,,,Angels of Hope,,,,private,Ayany,,,,,,,,yes,36.7745493,-1.3076636,"angelsofhopek@yahoo,com",,,,,06,10,,,,,,,,,,,,,,,,Regynnah Aluoch,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2951976094,big_vehicles,school,,0,cement_block,asbestos,"P O Box 8218-00300, Nairobi",0726986820/0723959305,8_4_4,,,,,yes,"Ksh 11,700",mixed,mgcsd,yes,,fees,,yes,97,3,3,0,3,0,pre_primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Havilla%20Children%20Center/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Havilla%20Children%20Center/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Havilla%20Children%20Center/Gate.JPG,,,,Havilla Children Centre,,,,cbo,Ayany,,,,,,,,yes,36.775984,-1.3074855,,,,,,64,36,,,,,,,,,,,,,,,,Domtila Sykonyo,,,Domtila Sykonyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2951976096,big_vehicles,school,,1,cement_block,ironsheets,"P O Box 2504-00200, Nairobi",0729283091/0771253400,8_4_4,yes,,yes,,yes,,mixed,moe,yes,yes,fees,yes,yes,78,9,5,4,9,0,primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jeremic%20Adventist%20Academy/IMG_0194.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jeremic%20Adventist%20Academy/IMG_0226.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jeremic%20Adventist%20Academy/IMG_0200.JPG,,,,Jeremic Adventist Academy,JEREMIC ADVENTIST PRI. SCH.,,Jeremic Adventist Church,religious,Olympic,,,,,,,,yes,36.7807961,-1.3120888,jeremicadventistacademy@yahoo.com,9500,10500,,,46,32,,,,,,,,,,,,,,,,Handson Nyambeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2951976097,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 73858-00100, Nairobi",0715060666,8_4_4,yes,yes,yes,yes,yes,2400,mixed,moe,yes,yes,,,yes,270,15,6,9,15,,primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Three%20Bells%20School/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Three%20Bells%20School/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Three%20Bells%20School/Sign%20Post.JPG,,,,Three Bells Primary,THREE BELLS ACADEMY,,,private,Kianda,,,,,,,,yes,36.7819621,-1.3110533,threebellsnurseryandprimary@gmail.com,,,,,124,146,,,,,,,,,,,,,,,"exam-150, trip 1000 per year",Hillary W. Ochieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2951976098,big_vehicles,school,,0,"mud,cement_block",ironsheets,"P O Box 10490-00100, Nairobi",0724636107,8_4_4,,yes,yes,,yes,,mixed,mgcsd,yes,yes,yes,,,92,6,2,4,3,,primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Young%20Achivers%20School/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Young%20Achivers%20School/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Young%20Achivers%20School/Gate.JPG,,,,Young Achievers School,,,Benta Aroka,cbo,Kianda,,,,,,,,yes,36.77197,-1.308226,,9000,,,,47,45,,,,,,,,yes,,,,,,,,Benta Aroka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2952187215,foot,school,,,cement_block,ironsheets,P.O Box 21377-00505,0725699948,8_4_4,,,,,,1800,mixed,mgcsd,yes,,,,,5,1,1,,,,primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Baptist%20Rescue%20Center/class.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Baptist%20Rescue%20Center/sign%20post.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Baptist%20Rescue%20Center/building.JPG,,,,Baptist Rescue Centre,,,Baptist Church,religious,Gatwekera,,,,,,,,arranged,36.7809527,-1.3167602,janeawinja@yahoo.com,600 per term,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plot toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2952187216,small_cars,school,,,mud,ironsheets,"P.O Box 4108-00100, Nairobi",0726289671/ 0729391456,8_4_4,,yes,yes,yes,yes,,mixed,mgcsd,yes,yes,yes,yes,yes,350,11,5,6,,,primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Bethel%20Outreach/Classroom.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Bethel%20Outreach/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Bethel%20Outreach/Signpost.JPG,,,,Bethel Outreach Children Centre,BETHEL CHILDREN CENTRE PRI SCH,,Bethel Outreach,cbo,Gatwekera,,,,,,,,yes,36.7838077,-1.3143616,bethelkibera@gmail.com,,,,,154,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2952187217,big_vehicles,school,,,ironsheets,ironsheets,"P.O Box 1022400-00100, Nairobi",0728912133,8_4_4,,,,,,3600,mixed,mgcsd,yes,yes,yes,,yes,82,4,3,1,,,primary,never,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Cana%20Juniour%20Children%20Center/Classroom.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Cana%20Juniour%20Children%20Center/Sign.JPG,,,,,Cana Junior Children Centre,CANA JUNOIR ACADEMY PRI,,,private,Gatwekera,,,,,,,,arranged,36.7841846,-1.3147207,canajuniorchildrencentre@yahoo.com,1200 per term,1200 per term,,,43,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pee poo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2952187218,foot,school,,,ironsheets,ironsheets,P.O Box 52305-00200,0700640819,8_4_4,,,,,,4500,mixed,,yes,,yes,,yes,40,4,3,1,2,,pre_primary,always,https://lh4.googleusercontent.com/-oEJxQnuW_To/VSvk89NFifI/AAAAAAAAEAM/ySgsbxLHA5w/w758-h569-no/IMG_1500.JPG,https://lh4.googleusercontent.com/-kb8IItvNo7U/VSvk5vPYJyI/AAAAAAAAEAE/0YfiK0zTOps/w758-h569-no/IMG_1503.JPG,,https://lh4.googleusercontent.com/-XWmapz9O2iU/VSvk4PeGsBI/AAAAAAAAD_8/MRNneq2MEJQ/w758-h569-no/IMG_1502.JPG,,,,FPFK Gatwekera School,,,FPFK Gatwekera,religious,Gatwekera,,,,,,,,yes,36.7796376,-1.3161588,teresiakilingisi@yahoo.com,,,,,19,21,,,1500 per term,1500 per term,1500 per term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
